week,player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
0,Hunter Webb,77225,LB,UCONN,1,9,0,146,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,10.0,100.0,100.0,6.0,6.0,0,0,0.0,49.6,0,10,,0,0,108.3,1,6,66.7,6,0,0,1,0,10,0,1.7,10.0
0,Rian Fields,81226,CB,FRESNO ST,1,8,0,169,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,64.0,0,,,0,0,0.0,0,8,100.0,8,0,0,0,0,0,0,0.0,
0,Khalan Tolson,81241,LB,ILLINOIS,1,1,0,187,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
0,Breon Hayward,81286,LB,UTEP,1,22,0,330,1,-2.5,100.0,57.1,2.0,2.0,0,0,0.0,32.8,0,14,0.0,0,0,112.5,2,4,18.2,7,0,1,2,0,22,27,5.5,11.0,0,0,4.0,50.0,100.0,12.0,6.0,0,0,0.0,48.5,0,6,0.0,0,0,56.3,1,14,63.6,14,0,2,2,0,6,11,0.5,6.0
0,Matthew Tago,81356,LB,S JOSE ST,1,4,0,285,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,50.0,2,0,0,0,0,0,0,0.0,,0,0,-4.0,100.0,20.0,1.0,1.0,0,0,0.0,60.0,0,6,,0,0,91.7,1,1,25.0,5,0,0,1,0,6,10,6.0,6.0
0,Isaiah Tufaga,81358,LB,HAWAII,1,2,0,180,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,1,0,0,0,0,0,0,0.0,
0,Kyle Harmon,81377,LB,S JOSE ST,1,18,0,285,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,3.8,60.0,77.8,4.0,2.4,0,0,0.0,71.8,0,6,0.0,0,0,67.1,3,14,77.8,18,0,2,5,0,18,18,1.5,6.0
0,Isa'ako Togia,81380,LB,S JOSE ST,1,1,0,285,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
0,Christian Webb,81381,LB,S JOSE ST,1,4,0,285,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,2.0,100.0,80.0,3.0,3.0,0,0,0.0,64.7,0,6,0.0,0,0,91.7,1,4,100.0,5,0,1,1,0,6,4,2.0,6.0
0,Bo Calvert,81431,ED,UCLA,1,6,0,324,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,33.3,,,0,0,,61.6,0,,100.0,1,0,0.0,0,4,66.7,12,0,0,0,0,0,0,0.0,
0,Caleb Tannor,81970,ED,NEBRASKA,1,1,0,238,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,,0,0,,,8.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,12,0,0,0,0,0,0,0.0,
0,Steven Comstock,82116,S,FRESNO ST,1,2,0,169,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
0,Otito Ogbonnia,82450,DI,UCLA,1,1,0,324,0,,,20.0,,,0,0,,59.4,0,,,0,0,0.0,0,1,100.0,5,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,10,0,0,0,0,0,0,,
0,Ale Kaho,82646,LB,UCLA,1,13,0,324,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,57.1,,,0,0,,60.7,0,,,0,0,0.0,0,4,30.8,7,1,0,0,0,0,0,0.0,
0,Nehemiah Shelton,83083,CB,S JOSE ST,1,23,0,285,0,4.0,0.0,100.0,,4.0,0,1,100.0,75.9,0,,,0,1,39.6,0,4,17.4,4,0,0,1,0,0,0,0.0,,0,0,5.0,50.0,100.0,13.0,6.5,0,0,0.0,67.5,0,5,0.0,0,0,56.3,1,16,69.6,16,1,1,2,0,5,1,0.4,5.0
