Rk,Team,Year,G#,,Opp.,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,2PM,Sfty,KRTD,PRTD,INTD,FRTD,OppKRTD,OppPRTD,OppINTD,OppFRTD
16764,OLE MISS,2024,7,@,LSU,26,29,-3,2,2,2,5,4,0,0,0,0,0,0,0,0,0,0
16765,MISS STATE,2024,6,@,GEORGIA,31,41,-10,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
16766,MISSOURI,2024,6,@,UMASS,45,3,42,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0
16767,NEVADA,2024,7,,OREGON ST,42,37,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
16768,NEW MEXICO,2024,6,,AIR FORCE,52,37,15,7,7,7,1,1,0,0,0,1,0,0,0,0,0,0
16769,N CAROLINA ,2024,7,,GA TECH,34,41,-7,4,4,4,3,2,0,0,0,1,0,0,0,0,0,0
16770,NC STATE,2024,7,,SYRACUSE,17,24,-7,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
16771,N TEXAS,2024,6,@,FAU,41,37,4,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
16772,N ILLINOIS,2024,6,@,BOWL GREEN ,17,7,10,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0
16773,NOTRE DAME,2024,6,,STANFORD,49,7,42,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
16774,OHIO,2024,6,@,C MICHIGAN,27,25,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0
16775,OHIO STATE,2024,6,@,OREGON,31,32,-1,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
16776,OKLAHOMA,2024,6,N,TEXAS,3,34,-31,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
16777,DOMINION,2024,6,@,GA STATE,21,14,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
16778,OREGON,2024,6,,OHIO STATE,32,31,1,4,2,2,3,2,0,0,0,0,0,0,0,0,0,0
16779,OREGON ST,2024,6,@,NEVADA,37,42,-5,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0
16780,PENN STATE,2024,6,@,USC,33,30,3,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0
16781,PITTSBURGH,2024,6,,CAL,17,15,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
16782,PURDUE,2024,6,@,ILLINOIS,49,50,-1,6,3,3,2,2,2,0,0,0,0,1,0,0,0,0
16783,RICE,2024,6,,UTSA,29,27,2,4,1,0,2,1,1,0,0,0,0,0,0,0,0,0
16784,RUTGERS,2024,6,,WISCONSIN,7,42,-35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
16785,S DIEGO ST,2024,6,@,WYOMING,27,24,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0
16786,S JOSE ST,2024,6,@,COLO STATE,24,31,-7,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0
16787,S CAROLINA,2024,6,@,ALABAMA,25,27,-2,3,2,2,2,1,0,1,0,0,0,0,0,0,0,0
16788,0,2024,6,N,MEMPHIS,3,21,-18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
16789,USC,2024,6,,PENN STATE,30,33,-3,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0
16790,SO MISS,2024,6,@,LA MONROE,21,38,-17,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0
16791,STANFORD,2024,6,@,NOTRE DAME,7,49,-42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16792,SYRACUSE,2024,6,@,NC STATE,24,17,7,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
16793,TENNESSEE,2024,6,,FLORIDA,23,17,6,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0
16794,TEXAS,2024,6,N,OKLAHOMA,34,3,31,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0
16795,UTSA,2024,6,@,RICE,27,29,-2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0
16796,TEXAS ST,2024,6,,ARK STATE,41,9,32,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
16797,TOLEDO,2024,6,@,BUFFALO,15,30,-15,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
16798,UCLA,2024,6,,MINNESOTA,17,21,-4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
16799,VANDERBILT,2024,6,@,KENTUCKY,20,13,7,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
16800,VIRGINIA,2024,6,,LOUISVILLE,20,24,-4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
16801,WAKE,2024,6,,CLEMSON,14,49,-35,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
16802,WASHINGTON,2024,7,@,IOWA,16,40,-24,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
16803,WASH STATE,2024,6,@,FRESNO ST,25,17,8,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0
16804,W VIRGINIA,2024,6,,IOWA STATE,16,28,-12,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
16805,W MICHIGAN ,2024,6,,AKRON ,34,24,10,4,4,4,2,2,0,0,0,0,0,1,0,0,0,0
16806,WISCONSIN,2024,6,@,RUTGERS,42,7,35,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0
16807,WYOMING,2024,6,,S DIEGO ST,24,27,-3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
16808,0,2024,6,@,MIDDLE TN,5,14,-9,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
16809,LA TECH,2024,6,@,NEW MEX ST,30,33,-3,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0
16810,MIDDLE TN,2024,7,,0,14,5,9,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0
16811,NEW MEX ST,2024,7,,LA TECH,33,30,3,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0
16812,S ALABAMA,2024,7,,TROY,25,9,16,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0
16813,TROY,2024,7,@,S ALABAMA,9,25,-16,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
16814,FIU,2024,7,@,UTEP,21,30,-9,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
16815,SM HOUSTON,2024,7,,W KENTUCKY,14,31,-17,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
16816,UTEP,2024,7,,FIU,30,21,9,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
16817,W KENTUCKY,2024,7,@,SM HOUSTON,31,14,17,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
16818,BOSTON COL,2024,7,@,VA TECH,21,42,-21,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
16819,GA STATE,2024,6,@,MARSHALL,20,35,-15,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
16820,MARSHALL,2024,7,,GA STATE,35,20,15,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0
16821,VA TECH,2024,7,,BOSTON COL,42,21,21,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
16822,BYU,2024,7,,OKLA STATE,38,35,3,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0
16823,DUKE,2024,7,,FLORIDA ST,23,16,7,2,2,2,3,3,0,0,0,0,0,0,1,0,0,0
16824,FLORIDA ST,2024,7,@,DUKE,16,23,-7,1,1,1,4,3,0,0,1,0,0,0,0,0,0,0
16825,FRESNO ST,2024,7,@,NEVADA,24,21,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
16826,NEVADA,2024,8,,FRESNO ST,21,24,-3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
16827,OKLA STATE,2024,7,@,BYU,35,38,-3,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0
16828,OREGON,2024,7,@,PURDUE,35,0,35,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0
16829,PURDUE,2024,7,,OREGON,0,35,-35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16830,AIR FORCE,2024,7,,COLO STATE,13,21,-8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
16831,ALABAMA,2024,7,@,TENNESSEE,17,24,-7,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
16832,UAB,2024,7,@,0,25,35,-10,2,1,1,4,4,0,0,0,0,0,0,0,0,0,0
16833,ARIZONA,2024,7,,COLORADO,7,34,-27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
16834,ARIZONA ST,2024,7,@,CINCINNATI,14,24,-10,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
16835,ARKANSAS,2024,7,,LSU,10,34,-24,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
16836,ARK STATE,2024,7,@,SO MISS,44,28,16,5,5,5,3,3,0,0,0,0,0,0,0,0,0,0
16837,ARMY,2024,7,,E CAROLINA,45,28,17,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0
16838,AUBURN,2024,7,@,MISSOURI,17,21,-4,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0
16839,BALL ST,2024,7,@,VANDERBILT,14,24,-10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
16840,BAYLOR,2024,7,@,TEXAS TECH,59,35,24,8,8,8,1,1,0,0,0,0,0,0,0,0,0,0
16841,BOWL GREEN ,2024,7,,KENT STATE,27,6,21,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0
16842,BUFFALO,2024,7,,W MICHIGAN ,41,48,-7,5,3,3,2,2,1,0,0,0,0,0,0,0,0,0
16843,CAL,2024,7,,NC STATE,23,24,-1,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0
16844,UCF ,2024,7,@,IOWA STATE,35,38,-3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
16845,C MICHIGAN,2024,7,@,E MICHIGAN,34,38,-4,4,4,4,2,2,0,0,0,0,0,1,0,0,0,0
16846,CHARLOTTE ,2024,7,@,NAVY,17,51,-34,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
16847,CINCINNATI,2024,7,,ARIZONA ST,24,14,10,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
16848,CLEMSON,2024,7,,VIRGINIA,48,31,17,6,6,6,2,2,0,0,0,0,0,0,0,0,0,0
16849,COAST CAR,2024,7,,LA LAFAYET,24,34,-10,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
16850,COLORADO,2024,7,@,ARIZONA,34,7,27,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0
16851,COLO STATE,2024,7,@,AIR FORCE,21,13,8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
16852,UCONN,2024,7,,WAKE,20,23,-3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
16853,E CAROLINA,2024,7,@,ARMY,28,45,-17,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0
16854,E MICHIGAN,2024,7,,C MICHIGAN,38,34,4,4,3,3,3,3,1,0,0,0,0,0,0,0,0,1
16855,FLORIDA,2024,7,,KENTUCKY,48,20,28,6,6,6,2,2,0,0,0,0,0,0,1,0,0,0
16856,FAU,2024,7,@,UTSA,24,38,-14,3,3,3,1,1,0,0,0,0,0,1,0,0,0,0
16857,GEORGIA,2024,7,@,TEXAS,30,15,15,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
16858,GA SOUTHRN,2024,7,,JAMES MAD,28,14,14,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
16859,GA TECH,2024,8,N,NOTRE DAME,13,31,-18,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
16860,HAWAII,2024,7,@,WASH STATE,10,42,-32,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
16861,HOUSTON,2024,7,@,KANSAS,14,42,-28,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
16862,ILLINOIS,2024,7,,MICHIGAN,21,7,14,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0
16863,INDIANA ,2024,7,,NEBRASKA,56,7,49,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
16864,IOWA,2024,7,@,MICH STATE,20,32,-12,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
16865,IOWA STATE,2024,7,,UCF ,38,35,3,5,4,3,1,1,1,0,0,0,0,0,0,0,0,0
16866,JAMES MAD,2024,7,@,GA SOUTHRN,14,28,-14,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
16867,KANSAS,2024,7,,HOUSTON,42,14,28,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0
16868,KANSAS ST,2024,7,@,W VIRGINIA,45,18,27,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0
16869,KENT STATE,2024,7,@,BOWL GREEN ,6,27,-21,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
16870,KENTUCKY,2024,7,@,FLORIDA,20,48,-28,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0
16871,LA LAFAYET,2024,7,@,COAST CAR,34,24,10,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0
16872,LSU,2024,7,@,ARKANSAS,34,10,24,3,2,2,4,4,1,0,0,0,0,0,0,0,0,0
16873,LOUISVILLE,2024,7,,MIAMI FL,45,52,-7,6,6,6,2,1,0,0,1,0,0,0,0,0,0,1
16874,MARYLAND,2024,7,,USC,29,28,1,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0
16875,MEMPHIS,2024,7,,N TEXAS,52,44,8,7,7,7,2,1,0,0,0,0,0,0,0,0,0,0
16876,MIAMI FL,2024,7,@,LOUISVILLE,52,45,7,7,7,7,1,1,0,0,0,0,0,1,1,0,0,0
16877,MIAMI OH,2024,7,,OHIO,30,20,10,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0
16878,MICHIGAN,2024,7,@,ILLINOIS,7,21,-14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
16879,MICH STATE,2024,7,,IOWA,32,20,12,2,2,2,7,6,0,0,0,0,0,0,0,0,0,0
16880,MISS STATE,2024,7,,TEXAS A&M,24,34,-10,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
16881,MISSOURI,2024,7,,AUBURN,21,17,4,2,1,1,4,2,1,0,0,0,0,0,0,0,0,1
16882,NAVY,2024,6,,CHARLOTTE ,51,17,34,7,7,6,1,1,0,0,0,0,0,0,0,0,0,0
16883,NEBRASKA,2024,7,@,INDIANA ,7,56,-49,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16884,UNLV,2024,7,@,OREGON ST,33,25,8,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0
16885,NEW MEXICO,2024,7,@,UTAH ST,50,45,5,7,4,4,0,0,2,0,0,0,0,0,0,0,0,0
16886,NC STATE,2024,8,@,CAL,24,23,1,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
16887,N TEXAS,2024,7,@,MEMPHIS,44,52,-8,6,5,5,1,1,0,0,0,0,0,0,0,0,0,0
16888,N ILLINOIS,2024,7,,TOLEDO,6,13,-7,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
16889,NWESTERN,2024,7,,WISCONSIN,3,23,-20,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
16890,NOTRE DAME,2024,7,N,GA TECH,31,13,18,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0
16891,OHIO,2024,7,@,MIAMI OH,20,30,-10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16892,OKLAHOMA,2024,7,,S CAROLINA,9,35,-26,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
16893,DOMINION,2024,7,,TEXAS ST,24,14,10,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
16894,OREGON ST,2024,7,,0,25,33,-8,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0
16895,RICE,2024,7,@,TULANE,10,24,-14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
16896,RUTGERS,2024,7,,UCLA,32,35,-3,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0
16897,S JOSE ST,2024,7,,WYOMING,24,14,10,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
16898,S CAROLINA,2024,7,@,OKLAHOMA,35,9,26,4,3,3,2,2,1,0,0,0,0,1,0,0,0,0
16899,0,2024,7,,UAB,35,25,10,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0
16900,USC,2024,7,@,MARYLAND,28,29,-1,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0
16901,SMU,2024,7,@,STANFORD,40,10,30,5,5,5,2,1,0,1,0,0,0,0,0,0,0,0
16902,SO MISS,2024,7,,ARK STATE,28,44,-16,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
16903,STANFORD,2024,7,,SMU,10,40,-30,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
16904,TEMPLE,2024,7,,TULSA,20,10,10,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
16905,TENNESSEE,2024,7,,ALABAMA,24,17,7,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0
16906,TEXAS,2024,7,,GEORGIA,15,30,-15,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
16907,TEXAS A&M,2024,7,@,MISS STATE,34,24,10,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0
16908,TCU,2024,7,@,UTAH,13,7,6,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0
16909,UTSA,2024,7,,FAU,38,24,14,4,3,3,3,3,1,0,0,0,0,0,0,0,0,1
16910,TEXAS ST,2024,7,@,DOMINION,14,24,-10,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
16911,TEXAS TECH,2024,7,,BAYLOR,35,59,-24,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0
16912,TOLEDO,2024,7,@,N ILLINOIS,13,6,7,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
16913,TULANE,2024,7,,RICE,24,10,14,3,3,3,1,1,0,0,0,0,0,1,0,0,0,0
16914,TULSA,2024,7,@,TEMPLE,10,20,-10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
16915,UCLA,2024,7,@,RUTGERS,35,32,3,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0
16916,UTAH,2024,7,,TCU,7,13,-6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16917,UTAH ST,2024,7,,NEW MEXICO,45,50,-5,6,6,6,2,1,0,0,0,0,0,0,0,0,0,0
16918,VANDERBILT,2024,7,,BALL ST,24,14,10,2,1,1,3,3,1,0,0,0,0,0,0,0,0,0
16919,VIRGINIA,2024,7,@,CLEMSON,31,48,-17,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0
16920,WAKE,2024,7,@,UCONN,23,20,3,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0
16921,WASH STATE,2024,7,,HAWAII,42,10,32,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
16922,W VIRGINIA,2024,7,,KANSAS ST,18,45,-27,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0
16923,W MICHIGAN ,2024,7,@,BUFFALO,48,41,7,6,6,6,2,2,0,0,0,0,0,0,0,0,0,0
16924,WISCONSIN,2024,7,@,NWESTERN,23,3,20,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0
16925,WYOMING,2024,7,@,S JOSE ST,14,24,-10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
16926,FIU,2024,8,,SM HOUSTON,7,10,-3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16927,LA TECH,2024,7,,UTEP,14,10,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
16928,SM HOUSTON,2024,8,@,FIU,10,7,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0
16929,UTEP,2024,8,@,LA TECH,10,14,-4,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
16930,0,2024,7,,MIDDLE TN,42,20,22,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
16931,0,2024,7,,LIBERTY,27,24,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0
16932,LIBERTY,2024,6,@,0,24,27,-3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
16933,MIDDLE TN,2024,8,@,0,20,42,-22,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
16934,GA SOUTHRN,2024,8,@,DOMINION,19,47,-28,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0
16935,DOMINION,2024,8,,GA SOUTHRN,47,19,28,6,6,5,2,2,0,0,0,0,0,0,0,0,0,0
16936,PITTSBURGH,2024,7,,SYRACUSE,41,13,28,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
16937,SYRACUSE,2024,7,@,PITTSBURGH,13,41,-28,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
16938,BOISE ST,2024,7,@,0,29,24,5,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0
16939,BOSTON COL,2024,8,,LOUISVILLE,27,31,-4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
16940,LOUISVILLE,2024,8,@,BOSTON COL,31,27,4,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0
16941,UNLV,2024,8,,BOISE ST,24,29,-5,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
16942,RUTGERS,2024,8,@,USC,20,42,-22,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0
16943,USC,2024,8,,RUTGERS,42,20,22,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
16944,AKRON ,2024,8,,E MICHIGAN,25,21,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0
16945,ALABAMA,2024,8,,MISSOURI,34,0,34,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0
16946,APP STATE,2024,7,,GA STATE,33,26,7,4,2,2,2,1,1,1,0,0,0,0,0,0,0,0
16947,ARIZONA,2024,8,,W VIRGINIA,26,31,-5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
16948,ARKANSAS,2024,8,@,MISS STATE,58,25,33,7,7,7,3,3,0,0,0,0,0,0,0,0,0,0
16949,ARK STATE,2024,8,,TROY,34,31,3,3,2,2,4,4,1,0,0,0,0,0,0,0,0,0
16950,AUBURN,2024,8,@,KENTUCKY,24,10,14,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
16951,BALL ST,2024,8,,N ILLINOIS,25,23,2,2,2,1,5,4,0,0,0,0,0,0,0,0,0,0
16952,BAYLOR,2024,8,,OKLA STATE,38,28,10,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0
16953,BOWL GREEN ,2024,8,@,TOLEDO,41,26,15,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
16954,BYU,2024,8,@,UCF ,37,24,13,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0
16955,BUFFALO,2024,8,@,OHIO,16,47,-31,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
16956,CAL,2024,8,,OREGON ST,44,7,37,4,3,3,5,5,1,0,0,0,0,0,0,0,0,0
16957,UCF ,2024,8,,BYU,24,37,-13,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0
16958,C MICHIGAN,2024,8,@,MIAMI OH,7,46,-39,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
16959,CHARLOTTE ,2024,8,@,MEMPHIS,28,33,-5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
16960,CINCINNATI,2024,8,@,COLORADO,23,34,-11,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0
16961,COLORADO,2024,8,,CINCINNATI,34,23,11,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0
16962,COLO STATE,2024,8,,NEW MEXICO,17,6,11,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0
16963,UCONN,2024,8,,RICE,17,10,7,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0
16964,DUKE,2024,8,,SMU,27,28,-1,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0
16965,E CAROLINA,2024,8,,TEMPLE,56,34,22,8,7,6,0,0,1,0,0,0,0,0,0,0,0,0
16966,E MICHIGAN,2024,8,@,AKRON ,21,25,-4,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0
16967,FLORIDA ST,2024,8,@,MIAMI FL,14,36,-22,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
16968,FRESNO ST,2024,8,,S JOSE ST,33,10,23,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0
16969,GA STATE,2024,7,@,APP STATE,26,33,-7,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0
16970,GA TECH,2024,9,@,VA TECH,6,21,-15,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
16971,HOUSTON,2024,8,,UTAH,17,14,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
16972,ILLINOIS,2024,8,@,OREGON,9,38,-29,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16973,INDIANA ,2024,8,,WASHINGTON,31,17,14,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
16974,IOWA,2024,8,,NWESTERN,40,14,26,5,5,5,1,1,0,1,0,1,0,0,0,1,0,0
16975,JAMES MAD,2024,8,,SO MISS,32,15,17,4,4,3,1,1,0,0,1,0,0,0,0,0,0,0
16976,KANSAS,2024,8,@,KANSAS ST,27,29,-2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
16977,KANSAS ST,2024,8,,KANSAS,29,27,2,3,3,3,2,2,0,1,0,0,0,0,0,0,0,0
16978,KENT STATE,2024,8,@,W MICHIGAN ,21,52,-31,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
16979,KENTUCKY,2024,8,,AUBURN,10,24,-14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
16980,LA MONROE,2024,7,@,S ALABAMA,17,46,-29,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
16981,LSU,2024,8,@,TEXAS A&M,23,38,-15,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0
16982,MARYLAND,2024,8,@,MINNESOTA,23,48,-25,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0
16983,UMASS,2024,8,,WAGNER,35,7,28,5,5,5,0,0,0,0,0,1,0,0,0,0,0,0
16984,MEMPHIS,2024,8,,CHARLOTTE ,33,28,5,4,4,4,2,1,0,1,0,0,0,0,0,0,0,0
16985,MIAMI FL,2024,8,,FLORIDA ST,36,14,22,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0
16986,MIAMI OH,2024,8,,C MICHIGAN,46,7,39,4,4,4,6,6,0,0,0,0,0,0,0,0,0,0
16987,MICHIGAN,2024,8,,MICH STATE,24,17,7,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0
16988,MICH STATE,2024,8,@,MICHIGAN,17,24,-7,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
16989,MINNESOTA,2024,8,,MARYLAND,48,23,25,6,6,6,2,2,0,0,0,0,0,0,0,0,0,0
16990,OLE MISS,2024,8,,OKLAHOMA,26,14,12,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0
16991,MISS STATE,2024,8,,ARKANSAS,25,58,-33,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0
16992,MISSOURI,2024,8,@,ALABAMA,0,34,-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16993,NAVY,2024,7,N,NOTRE DAME,14,51,-37,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1
16994,NEBRASKA,2024,8,@,OHIO STATE,17,21,-4,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0
16995,NEW MEXICO,2024,8,@,COLO STATE,6,17,-11,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0
