Team,Year,Week,Opp,Location
SF,2022,2,SEA,Home
TB,2022,2,NO,Away
WAS,2022,2,DET,Away
BUF,2022,2,TEN,Home
MIN,2022,2,PHI,Away
TEN,2022,2,BUF,Away
PHI,2022,2,MIN,Home
CLV,2022,3,PIT,Home
PIT,2022,3,CLV,Away
ATL,2022,3,SEA,Away
BUF,2022,3,MIA,Away
CAR,2022,3,NO,Home
CHI,2022,3,HST,Home
CIN,2022,3,NYJ,Away
IND,2022,3,KC,Home
ARZ,2022,3,LA,Home
DEN,2022,3,SF,Home
DET,2022,3,MIN,Away
GB,2022,3,TB,Away
HST,2022,3,CHI,Away
JAX,2022,3,LAC,Away
KC,2022,3,IND,Away
MIA,2022,3,BUF,Home
MIN,2022,3,DET,Home
NO,2022,3,CAR,Away
NE,2022,3,BLT,Home
NYJ,2022,3,CIN,Home
TEN,2022,3,LV,Home
PHI,2022,3,WAS,Away
LV,2022,3,TEN,Away
LA,2022,3,ARZ,Away
BLT,2022,3,NE,Away
LAC,2022,3,JAX,Home
SEA,2022,3,ATL,Home
SF,2022,3,DEN,Away
TB,2022,3,GB,Home
WAS,2022,3,PHI,Home
DAL,2022,3,NYG,Away
NYG,2022,3,DAL,Home
CIN,2022,4,MIA,Home
MIA,2022,4,CIN,Away
ATL,2022,4,CLV,Home
BUF,2022,4,BLT,Away
CAR,2022,4,ARZ,Home
CHI,2022,4,NYG,Away
CLV,2022,4,ATL,Away
IND,2022,4,TEN,Home
ARZ,2022,4,CAR,Away
DAL,2022,4,WAS,Home
DEN,2022,4,LV,Away
DET,2022,4,SEA,Home
GB,2022,4,NE,Home
HST,2022,4,LAC,Home
JAX,2022,4,PHI,Away
KC,2022,4,TB,Away
MIN,2022,4,NO,Away
NO,2022,4,MIN,Home
NE,2022,4,GB,Away
NYG,2022,4,CHI,Home
NYJ,2022,4,PIT,Away
TEN,2022,4,IND,Away
PHI,2022,4,JAX,Home
PIT,2022,4,NYJ,Home
LV,2022,4,DEN,Home
BLT,2022,4,BUF,Home
LAC,2022,4,HST,Away
SEA,2022,4,DET,Away
TB,2022,4,KC,Home
WAS,2022,4,DAL,Away
LA,2022,4,SF,Away
SF,2022,4,LA,Home
IND,2022,5,DEN,Away
DEN,2022,5,IND,Home
ATL,2022,5,TB,Away
BUF,2022,5,PIT,Home
CAR,2022,5,SF,Home
CHI,2022,5,MIN,Away
CIN,2022,5,BLT,Away
CLV,2022,5,LAC,Home
ARZ,2022,5,PHI,Home
DAL,2022,5,LA,Away
DET,2022,5,NE,Away
GB,2022,5,NYG,Home
HST,2022,5,JAX,Away
JAX,2022,5,HST,Home
MIA,2022,5,NYJ,Away
MIN,2022,5,CHI,Home
NO,2022,5,SEA,Home
NE,2022,5,DET,Home
NYG,2022,5,GB,Away
NYJ,2022,5,MIA,Home
TEN,2022,5,WAS,Away
PHI,2022,5,ARZ,Away
PIT,2022,5,BUF,Away
LA,2022,5,DAL,Home
BLT,2022,5,CIN,Home
LAC,2022,5,CLV,Away
SEA,2022,5,NO,Away
SF,2022,5,CAR,Away
TB,2022,5,ATL,Home
WAS,2022,5,TEN,Home
KC,2022,5,LV,Home
LV,2022,5,KC,Away
CHI,2022,6,WAS,Home
WAS,2022,6,CHI,Away
ATL,2022,6,SF,Home
BUF,2022,6,KC,Away
CAR,2022,6,LA,Away
CIN,2022,6,NO,Away
CLV,2022,6,NE,Home
IND,2022,6,JAX,Home
ARZ,2022,6,SEA,Away
DAL,2022,6,PHI,Away
GB,2022,6,NYJ,Home
JAX,2022,6,IND,Away
KC,2022,6,BUF,Home
MIA,2022,6,MIN,Home
MIN,2022,6,MIA,Away
NO,2022,6,CIN,Home
NE,2022,6,CLV,Away
NYG,2022,6,BLT,Home
NYJ,2022,6,GB,Away
PHI,2022,6,DAL,Home
PIT,2022,6,TB,Home
LA,2022,6,CAR,Home
BLT,2022,6,NYG,Away
SEA,2022,6,ARZ,Home
SF,2022,6,ATL,Away
TB,2022,6,PIT,Away
DEN,2022,6,LAC,Away
LAC,2022,6,DEN,Home
ARZ,2022,7,NO,Home
NO,2022,7,ARZ,Away
ATL,2022,7,CIN,Away
CAR,2022,7,TB,Home
CIN,2022,7,ATL,Home
CLV,2022,7,BLT,Away
IND,2022,7,TEN,Away
DAL,2022,7,DET,Home
DEN,2022,7,NYJ,Home
DET,2022,7,DAL,Away
GB,2022,7,WAS,Away
HST,2022,7,LV,Away
JAX,2022,7,NYG,Home
KC,2022,7,SF,Away
MIA,2022,7,PIT,Home
NYG,2022,7,JAX,Away
NYJ,2022,7,DEN,Away
TEN,2022,7,IND,Home
PIT,2022,7,MIA,Away
LV,2022,7,HST,Home
BLT,2022,7,CLV,Home
LAC,2022,7,SEA,Home
SEA,2022,7,LAC,Away
SF,2022,7,KC,Home
TB,2022,7,CAR,Away
WAS,2022,7,GB,Home
CHI,2022,7,NE,Away
NE,2022,7,CHI,Home
BLT,2022,8,TB,Away
TB,2022,8,BLT,Home
ATL,2022,8,CAR,Home
BUF,2022,8,GB,Home
CAR,2022,8,ATL,Away
CHI,2022,8,DAL,Away
IND,2022,8,WAS,Home
ARZ,2022,8,MIN,Away
DAL,2022,8,CHI,Home
DEN,2022,8,JAX,Away
DET,2022,8,MIA,Home
GB,2022,8,BUF,Away
HST,2022,8,TEN,Home
JAX,2022,8,DEN,Home
MIA,2022,8,DET,Away
MIN,2022,8,ARZ,Home
NO,2022,8,LV,Home
NE,2022,8,NYJ,Away
NYG,2022,8,SEA,Away
NYJ,2022,8,NE,Home
TEN,2022,8,HST,Away
PHI,2022,8,PIT,Home
PIT,2022,8,PHI,Away
LV,2022,8,NO,Away
LA,2022,8,SF,Home
SEA,2022,8,NYG,Home
SF,2022,8,LA,Away
WAS,2022,8,IND,Away
CIN,2022,8,CLV,Away
CLV,2022,8,CIN,Home
HST,2022,9,PHI,Home
PHI,2022,9,HST,Away
ATL,2022,9,LAC,Home
BUF,2022,9,NYJ,Away
CAR,2022,9,CIN,Away
CHI,2022,9,MIA,Home
CIN,2022,9,CAR,Home
IND,2022,9,NE,Away
ARZ,2022,9,SEA,Home
DET,2022,9,GB,Home
GB,2022,9,DET,Away
JAX,2022,9,LV,Home
KC,2022,9,TEN,Home
MIA,2022,9,CHI,Away
MIN,2022,9,WAS,Away
NE,2022,9,IND,Home
NYJ,2022,9,BUF,Home
TEN,2022,9,KC,Away
LV,2022,9,JAX,Away
LA,2022,9,TB,Away
LAC,2022,9,ATL,Away
SEA,2022,9,ARZ,Away
TB,2022,9,LA,Home
WAS,2022,9,MIN,Home
NO,2022,9,BLT,Home
BLT,2022,9,NO,Away
ATL,2022,10,CAR,Away
CAR,2022,10,ATL,Home
BUF,2022,10,MIN,Home
CHI,2022,10,DET,Home
CLV,2022,10,MIA,Away
IND,2022,10,LV,Away
ARZ,2022,10,LA,Away
DAL,2022,10,GB,Away
DEN,2022,10,TEN,Away
DET,2022,10,CHI,Away
GB,2022,10,DAL,Home
HST,2022,10,NYG,Away
JAX,2022,10,KC,Away
KC,2022,10,JAX,Home
MIA,2022,10,CLV,Home
MIN,2022,10,BUF,Away
NO,2022,10,PIT,Away
NYG,2022,10,HST,Home
TEN,2022,10,DEN,Home
PIT,2022,10,NO,Home
LV,2022,10,IND,Home
LA,2022,10,ARZ,Home
LAC,2022,10,SF,Away
SEA,2022,10,TB,Away
SF,2022,10,LAC,Home
TB,2022,10,SEA,Home
PHI,2022,10,WAS,Home
WAS,2022,10,PHI,Away
GB,2022,11,TEN,Home
TEN,2022,11,GB,Away
ATL,2022,11,CHI,Home
BUF,2022,11,CLV,Home
CAR,2022,11,BLT,Away
CHI,2022,11,ATL,Away
CIN,2022,11,PIT,Away
CLV,2022,11,BUF,Away
IND,2022,11,PHI,Home
DAL,2022,11,MIN,Away
DEN,2022,11,LV,Home
DET,2022,11,NYG,Away
HST,2022,11,WAS,Home
KC,2022,11,LAC,Away
MIN,2022,11,DAL,Home
NO,2022,11,LA,Home
NE,2022,11,NYJ,Home
NYG,2022,11,DET,Home
NYJ,2022,11,NE,Away
PHI,2022,11,IND,Away
PIT,2022,11,CIN,Home
LV,2022,11,DEN,Away
LA,2022,11,NO,Away
BLT,2022,11,CAR,Home
LAC,2022,11,KC,Home
WAS,2022,11,HST,Away
ARZ,2022,11,SF,Home
SF,2022,11,ARZ,Away
BUF,2022,12,DET,Away
DAL,2022,12,NYG,Home
DET,2022,12,BUF,Home
MIN,2022,12,NE,Home
NE,2022,12,MIN,Away
NYG,2022,12,DAL,Away
ATL,2022,12,WAS,Away
CAR,2022,12,DEN,Home
CHI,2022,12,NYJ,Away
CIN,2022,12,TEN,Away
CLV,2022,12,TB,Home
ARZ,2022,12,LAC,Home
DEN,2022,12,CAR,Away
GB,2022,12,PHI,Away
HST,2022,12,MIA,Away
JAX,2022,12,BLT,Home
KC,2022,12,LA,Home
MIA,2022,12,HST,Home
NO,2022,12,SF,Away
NYJ,2022,12,CHI,Home
TEN,2022,12,CIN,Home
PHI,2022,12,GB,Home
LV,2022,12,SEA,Away
LA,2022,12,KC,Away
BLT,2022,12,JAX,Away
LAC,2022,12,ARZ,Away
SEA,2022,12,LV,Home
SF,2022,12,NO,Home
TB,2022,12,CLV,Away
WAS,2022,12,ATL,Home
IND,2022,12,PIT,Home
PIT,2022,12,IND,Away
BUF,2022,13,NE,Away
NE,2022,13,BUF,Home
ATL,2022,13,PIT,Home
CHI,2022,13,GB,Home
CIN,2022,13,KC,Home
CLV,2022,13,HST,Away
IND,2022,13,DAL,Away
DAL,2022,13,IND,Home
DEN,2022,13,BLT,Away
DET,2022,13,JAX,Home
GB,2022,13,CHI,Away
HST,2022,13,CLV,Home
JAX,2022,13,DET,Away
KC,2022,13,CIN,Away
MIA,2022,13,SF,Away
MIN,2022,13,NYJ,Home
NYG,2022,13,WAS,Home
NYJ,2022,13,MIN,Away
TEN,2022,13,PHI,Away
PHI,2022,13,TEN,Home
PIT,2022,13,ATL,Away
LV,2022,13,LAC,Home
LA,2022,13,SEA,Home
BLT,2022,13,DEN,Home
LAC,2022,13,LV,Away
SEA,2022,13,LA,Away
SF,2022,13,MIA,Home
WAS,2022,13,NYG,Away
NO,2022,13,TB,Away
TB,2022,13,NO,Home
LV,2022,14,LA,Away
LA,2022,14,LV,Home
BUF,2022,14,NYJ,Home
CAR,2022,14,SEA,Away
CIN,2022,14,CLV,Home
CLV,2022,14,CIN,Away
DAL,2022,14,HST,Home
DEN,2022,14,KC,Home
DET,2022,14,MIN,Home
HST,2022,14,DAL,Away
JAX,2022,14,TEN,Away
KC,2022,14,DEN,Away
MIA,2022,14,LAC,Away
MIN,2022,14,DET,Away
NYG,2022,14,PHI,Home
NYJ,2022,14,BUF,Away
TEN,2022,14,JAX,Home
PHI,2022,14,NYG,Away
PIT,2022,14,BLT,Home
BLT,2022,14,PIT,Away
LAC,2022,14,MIA,Home
SEA,2022,14,CAR,Home
SF,2022,14,TB,Home
TB,2022,14,SF,Away
ARZ,2022,14,NE,Home
NE,2022,14,ARZ,Away
SEA,2022,15,SF,Home
SF,2022,15,SEA,Away
BUF,2022,15,MIA,Home
CLV,2022,15,BLT,Home
IND,2022,15,MIN,Away
MIA,2022,15,BUF,Away
MIN,2022,15,IND,Home
BLT,2022,15,CLV,Away
ATL,2022,15,NO,Away
CAR,2022,15,PIT,Home
CHI,2022,15,PHI,Home
CIN,2022,15,TB,Away
ARZ,2022,15,DEN,Away
DAL,2022,15,JAX,Away
DEN,2022,15,ARZ,Home
DET,2022,15,NYJ,Away
HST,2022,15,KC,Home
JAX,2022,15,DAL,Home
KC,2022,15,HST,Away
NO,2022,15,ATL,Home
NE,2022,15,LV,Away
NYG,2022,15,WAS,Away
NYJ,2022,15,DET,Home
TEN,2022,15,LAC,Away
PHI,2022,15,CHI,Away
PIT,2022,15,CAR,Away
LV,2022,15,NE,Home
LAC,2022,15,TEN,Home
TB,2022,15,CIN,Home
WAS,2022,15,NYG,Home
GB,2022,15,LA,Home
LA,2022,15,GB,Away
JAX,2022,16,NYJ,Away
NYJ,2022,16,JAX,Home
ATL,2022,16,BLT,Away
BUF,2022,16,CHI,Away
CAR,2022,16,DET,Home
CHI,2022,16,BUF,Home
CIN,2022,16,NE,Away
CLV,2022,16,NO,Home
DAL,2022,16,PHI,Home
DET,2022,16,CAR,Away
HST,2022,16,TEN,Away
KC,2022,16,SEA,Home
MIN,2022,16,NYG,Home
NO,2022,16,CLV,Away
NE,2022,16,CIN,Home
NYG,2022,16,MIN,Away
TEN,2022,16,HST,Home
PHI,2022,16,DAL,Away
PIT,2022,16,LV,Home
LV,2022,16,PIT,Away
BLT,2022,16,ATL,Home
SEA,2022,16,KC,Away
SF,2022,16,WAS,Home
WAS,2022,16,SF,Away
ARZ,2022,16,TB,Home
DEN,2022,16,LA,Away
GB,2022,16,MIA,Away
MIA,2022,16,GB,Home
LA,2022,16,DEN,Home
TB,2022,16,ARZ,Away
IND,2022,16,LAC,Home
LAC,2022,16,IND,Away
DAL,2022,17,TEN,Away
TEN,2022,17,DAL,Home
ATL,2022,17,ARZ,Home
CAR,2022,17,TB,Away
CHI,2022,17,DET,Away
CLV,2022,17,WAS,Away
IND,2022,17,NYG,Away
ARZ,2022,17,ATL,Away
DEN,2022,17,KC,Away
DET,2022,17,CHI,Home
GB,2022,17,MIN,Home
HST,2022,17,JAX,Home
JAX,2022,17,HST,Away
KC,2022,17,DEN,Home
MIA,2022,17,NE,Away
MIN,2022,17,GB,Away
NO,2022,17,PHI,Away
NE,2022,17,MIA,Home
NYG,2022,17,IND,Home
NYJ,2022,17,SEA,Away
PHI,2022,17,NO,Home
PIT,2022,17,BLT,Away
LV,2022,17,SF,Home
LA,2022,17,LAC,Away
BLT,2022,17,PIT,Home
LAC,2022,17,LA,Home
SEA,2022,17,NYJ,Home
SF,2022,17,LV,Away
TB,2022,17,CAR,Home
WAS,2022,17,CLV,Home
JAX,2022,18,TEN,Home
KC,2022,18,LV,Away
TEN,2022,18,JAX,Away
LV,2022,18,KC,Home
ATL,2022,18,TB,Home
BUF,2022,18,NE,Home
CAR,2022,18,NO,Away
CHI,2022,18,MIN,Home
CIN,2022,18,BLT,Home
CLV,2022,18,PIT,Away
IND,2022,18,HST,Home
ARZ,2022,18,SF,Away
DAL,2022,18,WAS,Away
DEN,2022,18,LAC,Home
DET,2022,18,GB,Away
GB,2022,18,DET,Home
HST,2022,18,IND,Away
MIA,2022,18,NYJ,Home
MIN,2022,18,CHI,Away
NO,2022,18,CAR,Home
NE,2022,18,BUF,Away
NYG,2022,18,PHI,Away
NYJ,2022,18,MIA,Away
PHI,2022,18,NYG,Home
PIT,2022,18,CLV,Home
LA,2022,18,SEA,Away
BLT,2022,18,CIN,Away
LAC,2022,18,DEN,Away
SEA,2022,18,LA,Home
SF,2022,18,ARZ,Home
TB,2022,18,ATL,Away
WAS,2022,18,DAL,Home
JAX,2022,29,LAC,Home
LAC,2022,29,JAX,Away
SEA,2022,29,SF,Away
SF,2022,29,SEA,Home
BUF,2022,29,MIA,Home
CIN,2022,29,BLT,Home
MIA,2022,29,BUF,Away
MIN,2022,29,NYG,Home
NYG,2022,29,MIN,Away
BLT,2022,29,CIN,Away
DAL,2022,29,TB,Away
TB,2022,29,DAL,Home
JAX,2022,30,KC,Away
KC,2022,30,JAX,Home
NYG,2022,30,PHI,Away
PHI,2022,30,NYG,Home
BUF,2022,30,CIN,Home
CIN,2022,30,BUF,Away
DAL,2022,30,SF,Away
SF,2022,30,DAL,Home
CIN,2022,31,KC,Away
KC,2022,31,CIN,Home
PHI,2022,31,SF,Home
SF,2022,31,PHI,Away
KC,2022,32,PHI,Home
PHI,2022,32,KC,Home
DET,2023,1,KC,Away
KC,2023,1,DET,Home
ATL,2023,1,CAR,Home
CAR,2023,1,ATL,Away
CHI,2023,1,GB,Home
CIN,2023,1,CLV,Away
CLV,2023,1,CIN,Home
IND,2023,1,JAX,Home
ARZ,2023,1,WAS,Away
DAL,2023,1,NYG,Away
DEN,2023,1,LV,Home
GB,2023,1,CHI,Away
HST,2023,1,BLT,Away
JAX,2023,1,IND,Away
MIA,2023,1,LAC,Away
MIN,2023,1,TB,Home
NO,2023,1,TEN,Home
NE,2023,1,PHI,Home
NYG,2023,1,DAL,Home
TEN,2023,1,NO,Away
PHI,2023,1,NE,Away
PIT,2023,1,SF,Home
LV,2023,1,DEN,Away
LA,2023,1,SEA,Away
BLT,2023,1,HST,Home
LAC,2023,1,MIA,Home
SEA,2023,1,LA,Home
SF,2023,1,PIT,Away
TB,2023,1,MIN,Away
WAS,2023,1,ARZ,Home
BUF,2023,1,NYJ,Away
NYJ,2023,1,BUF,Home
MIN,2023,2,PHI,Away
PHI,2023,2,MIN,Home
ATL,2023,2,GB,Home
BUF,2023,2,LV,Home
CHI,2023,2,TB,Away
CIN,2023,2,BLT,Home
IND,2023,2,HST,Away
ARZ,2023,2,NYG,Home
DAL,2023,2,NYJ,Home
DEN,2023,2,WAS,Home
DET,2023,2,SEA,Home
GB,2023,2,ATL,Away
HST,2023,2,IND,Home
JAX,2023,2,KC,Home
KC,2023,2,JAX,Away
MIA,2023,2,NE,Away
NE,2023,2,MIA,Home
NYG,2023,2,ARZ,Away
NYJ,2023,2,DAL,Away
TEN,2023,2,LAC,Home
LV,2023,2,BUF,Away
LA,2023,2,SF,Home
BLT,2023,2,CIN,Away
LAC,2023,2,TEN,Away
SEA,2023,2,DET,Away
SF,2023,2,LA,Away
TB,2023,2,CHI,Home
WAS,2023,2,DEN,Away
CAR,2023,2,NO,Home
CLV,2023,2,PIT,Away
NO,2023,2,CAR,Away
PIT,2023,2,CLV,Home
NYG,2023,3,SF,Away
SF,2023,3,NYG,Home
ATL,2023,3,DET,Away
BUF,2023,3,WAS,Away
CAR,2023,3,SEA,Away
CHI,2023,3,KC,Away
CLV,2023,3,TEN,Home
IND,2023,3,BLT,Away
ARZ,2023,3,DAL,Home
DAL,2023,3,ARZ,Away
DEN,2023,3,MIA,Away
DET,2023,3,ATL,Home
GB,2023,3,NO,Home
HST,2023,3,JAX,Away
JAX,2023,3,HST,Home
KC,2023,3,CHI,Home
MIA,2023,3,DEN,Home
MIN,2023,3,LAC,Home
NO,2023,3,GB,Away
NE,2023,3,NYJ,Away
NYJ,2023,3,NE,Home
TEN,2023,3,CLV,Away
PIT,2023,3,LV,Away
LV,2023,3,PIT,Home
BLT,2023,3,IND,Home
LAC,2023,3,MIN,Away
SEA,2023,3,CAR,Home
WAS,2023,3,BUF,Home
CIN,2023,3,LA,Home
PHI,2023,3,TB,Away
LA,2023,3,CIN,Away
TB,2023,3,PHI,Home
DET,2023,4,GB,Away
GB,2023,4,DET,Home
ATL,2023,4,JAX,Away
BUF,2023,4,MIA,Home
CAR,2023,4,MIN,Home
CHI,2023,4,DEN,Home
CIN,2023,4,TEN,Away
CLV,2023,4,BLT,Home
IND,2023,4,LA,Home
ARZ,2023,4,SF,Away
DAL,2023,4,NE,Home
DEN,2023,4,CHI,Away
HST,2023,4,PIT,Home
JAX,2023,4,ATL,Home
KC,2023,4,NYJ,Away
MIA,2023,4,BUF,Away
MIN,2023,4,CAR,Away
NO,2023,4,TB,Home
NE,2023,4,DAL,Away
NYJ,2023,4,KC,Home
TEN,2023,4,CIN,Home
PHI,2023,4,WAS,Home
PIT,2023,4,HST,Away
LV,2023,4,LAC,Away
LA,2023,4,IND,Away
BLT,2023,4,CLV,Away
LAC,2023,4,LV,Home
SF,2023,4,ARZ,Home
TB,2023,4,NO,Away
WAS,2023,4,PHI,Away
NYG,2023,4,SEA,Home
SEA,2023,4,NYG,Away
CHI,2023,5,WAS,Away
WAS,2023,5,CHI,Home
ATL,2023,5,HST,Home
BUF,2023,5,JAX,Home
CAR,2023,5,DET,Away
CIN,2023,5,ARZ,Away
IND,2023,5,TEN,Home
ARZ,2023,5,CIN,Home
DAL,2023,5,SF,Away
DEN,2023,5,NYJ,Home
DET,2023,5,CAR,Home
HST,2023,5,ATL,Away
JAX,2023,5,BUF,Away
KC,2023,5,MIN,Away
MIA,2023,5,NYG,Home
MIN,2023,5,KC,Home
NO,2023,5,NE,Away
NE,2023,5,NO,Home
NYG,2023,5,MIA,Away
NYJ,2023,5,DEN,Away
TEN,2023,5,IND,Away
PHI,2023,5,LA,Away
PIT,2023,5,BLT,Home
LA,2023,5,PHI,Home
BLT,2023,5,PIT,Away
SF,2023,5,DAL,Home
GB,2023,5,LV,Away
LV,2023,5,GB,Home
DEN,2023,6,KC,Away
KC,2023,6,DEN,Home
ATL,2023,6,WAS,Home
BUF,2023,6,NYG,Home
CAR,2023,6,MIA,Away
CHI,2023,6,MIN,Home
CIN,2023,6,SEA,Home
CLV,2023,6,SF,Home
IND,2023,6,JAX,Away
ARZ,2023,6,LA,Away
DET,2023,6,TB,Away
HST,2023,6,NO,Home
JAX,2023,6,IND,Home
MIA,2023,6,CAR,Home
MIN,2023,6,CHI,Away
NO,2023,6,HST,Away
NE,2023,6,LV,Away
NYG,2023,6,BUF,Away
NYJ,2023,6,PHI,Home
TEN,2023,6,BLT,Home
PHI,2023,6,NYJ,Away
LV,2023,6,NE,Home
LA,2023,6,ARZ,Home
BLT,2023,6,TEN,Away
SEA,2023,6,CIN,Away
SF,2023,6,CLV,Away
TB,2023,6,DET,Home
WAS,2023,6,ATL,Away
DAL,2023,6,LAC,Away
LAC,2023,6,DAL,Home
JAX,2023,7,NO,Away
NO,2023,7,JAX,Home
ATL,2023,7,TB,Away
BUF,2023,7,NE,Away
CHI,2023,7,LV,Home
CLV,2023,7,IND,Away
IND,2023,7,CLV,Home
ARZ,2023,7,SEA,Away
DEN,2023,7,GB,Home
DET,2023,7,BLT,Away
GB,2023,7,DEN,Away
KC,2023,7,LAC,Home
MIA,2023,7,PHI,Away
NE,2023,7,BUF,Home
NYG,2023,7,WAS,Home
PHI,2023,7,MIA,Home
PIT,2023,7,LA,Away
LV,2023,7,CHI,Away
LA,2023,7,PIT,Home
BLT,2023,7,DET,Home
LAC,2023,7,KC,Away
SEA,2023,7,ARZ,Home
TB,2023,7,ATL,Home
WAS,2023,7,NYG,Away
MIN,2023,7,SF,Home
SF,2023,7,MIN,Away
BUF,2023,8,TB,Home
TB,2023,8,BUF,Away
ATL,2023,8,TEN,Away
CAR,2023,8,HST,Home
CHI,2023,8,LAC,Away
CIN,2023,8,SF,Away
CLV,2023,8,SEA,Away
IND,2023,8,NO,Home
ARZ,2023,8,BLT,Home
DAL,2023,8,LA,Home
DEN,2023,8,KC,Home
GB,2023,8,MIN,Home
HST,2023,8,CAR,Away
JAX,2023,8,PIT,Away
KC,2023,8,DEN,Away
MIA,2023,8,NE,Home
MIN,2023,8,GB,Away
NO,2023,8,IND,Away
NE,2023,8,MIA,Away
NYG,2023,8,NYJ,Home
NYJ,2023,8,NYG,Away
TEN,2023,8,ATL,Home
PHI,2023,8,WAS,Away
PIT,2023,8,JAX,Home
LA,2023,8,DAL,Away
BLT,2023,8,ARZ,Away
LAC,2023,8,CHI,Home
SEA,2023,8,CLV,Home
SF,2023,8,CIN,Home
WAS,2023,8,PHI,Home
DET,2023,8,LV,Home
LV,2023,8,DET,Away
TEN,2023,9,PIT,Away
PIT,2023,9,TEN,Home
ATL,2023,9,MIN,Home
BUF,2023,9,CIN,Away
CAR,2023,9,IND,Home
CHI,2023,9,NO,Away
CIN,2023,9,BUF,Home
CLV,2023,9,ARZ,Home
IND,2023,9,CAR,Away
ARZ,2023,9,CLV,Away
DAL,2023,9,PHI,Away
GB,2023,9,LA,Home
HST,2023,9,TB,Home
KC,2023,9,MIA,Home
MIA,2023,9,KC,Away
MIN,2023,9,ATL,Away
NO,2023,9,CHI,Home
NE,2023,9,WAS,Home
NYG,2023,9,LV,Away
PHI,2023,9,DAL,Home
LV,2023,9,NYG,Home
LA,2023,9,GB,Away
BLT,2023,9,SEA,Home
SEA,2023,9,BLT,Away
TB,2023,9,HST,Away
WAS,2023,9,NE,Away
NYJ,2023,9,LAC,Home
LAC,2023,9,NYJ,Away
CAR,2023,10,CHI,Away
CHI,2023,10,CAR,Home
ATL,2023,10,ARZ,Away
CIN,2023,10,HST,Home
CLV,2023,10,BLT,Away
IND,2023,10,NE,Away
ARZ,2023,10,ATL,Home
DAL,2023,10,NYG,Home
DET,2023,10,LAC,Away
GB,2023,10,PIT,Away
HST,2023,10,CIN,Away
JAX,2023,10,SF,Home
MIN,2023,10,NO,Home
NO,2023,10,MIN,Away
NE,2023,10,IND,Home
NYG,2023,10,DAL,Away
NYJ,2023,10,LV,Away
TEN,2023,10,TB,Away
PIT,2023,10,GB,Home
LV,2023,10,NYJ,Home
BLT,2023,10,CLV,Home
LAC,2023,10,DET,Home
SEA,2023,10,WAS,Home
SF,2023,10,JAX,Away
TB,2023,10,TEN,Home
WAS,2023,10,SEA,Away
BUF,2023,10,DEN,Home
DEN,2023,10,BUF,Away
CIN,2023,11,BLT,Away
BLT,2023,11,CIN,Home
BUF,2023,11,NYJ,Home
CAR,2023,11,DAL,Home
CHI,2023,11,DET,Away
CLV,2023,11,PIT,Home
ARZ,2023,11,HST,Away
DAL,2023,11,CAR,Away
DEN,2023,11,MIN,Home
DET,2023,11,CHI,Home
GB,2023,11,LAC,Home
HST,2023,11,ARZ,Home
JAX,2023,11,TEN,Home
MIA,2023,11,LV,Home
MIN,2023,11,DEN,Away
NYG,2023,11,WAS,Away
NYJ,2023,11,BUF,Away
TEN,2023,11,JAX,Away
PIT,2023,11,CLV,Away
LV,2023,11,MIA,Away
LA,2023,11,SEA,Home
LAC,2023,11,GB,Away
SEA,2023,11,LA,Away
SF,2023,11,TB,Home
TB,2023,11,SF,Away
WAS,2023,11,NYG,Home
KC,2023,11,PHI,Home
PHI,2023,11,KC,Away
DAL,2023,12,WAS,Home
DET,2023,12,GB,Home
GB,2023,12,DET,Away
SEA,2023,12,SF,Home
SF,2023,12,SEA,Away
WAS,2023,12,DAL,Away
MIA,2023,12,NYJ,Away
NYJ,2023,12,MIA,Home
ATL,2023,12,NO,Home
BUF,2023,12,PHI,Away
CAR,2023,12,TEN,Away
CIN,2023,12,PIT,Home
CLV,2023,12,DEN,Away
IND,2023,12,TB,Home
ARZ,2023,12,LA,Home
DEN,2023,12,CLV,Home
HST,2023,12,JAX,Home
JAX,2023,12,HST,Away
KC,2023,12,LV,Away
NO,2023,12,ATL,Away
NE,2023,12,NYG,Away
NYG,2023,12,NE,Home
TEN,2023,12,CAR,Home
PHI,2023,12,BUF,Home
PIT,2023,12,CIN,Away
LV,2023,12,KC,Home
LA,2023,12,ARZ,Away
BLT,2023,12,LAC,Away
LAC,2023,12,BLT,Home
TB,2023,12,IND,Away
CHI,2023,12,MIN,Away
MIN,2023,12,CHI,Home
DAL,2023,13,SEA,Home
SEA,2023,13,DAL,Away
ATL,2023,13,NYJ,Away
CAR,2023,13,TB,Away
CLV,2023,13,LA,Away
IND,2023,13,TEN,Away
ARZ,2023,13,PIT,Away
DEN,2023,13,HST,Away
DET,2023,13,NO,Away
GB,2023,13,KC,Home
HST,2023,13,DEN,Home
KC,2023,13,GB,Away
MIA,2023,13,WAS,Away
NO,2023,13,DET,Home
NE,2023,13,LAC,Home
NYJ,2023,13,ATL,Home
TEN,2023,13,IND,Home
PHI,2023,13,SF,Home
PIT,2023,13,ARZ,Home
LA,2023,13,CLV,Home
LAC,2023,13,NE,Away
SF,2023,13,PHI,Away
TB,2023,13,CAR,Home
WAS,2023,13,MIA,Home
CIN,2023,13,JAX,Away
JAX,2023,13,CIN,Home
NE,2023,14,PIT,Away
PIT,2023,14,NE,Home
ATL,2023,14,TB,Home
BUF,2023,14,KC,Away
CAR,2023,14,NO,Away
CHI,2023,14,DET,Home
CIN,2023,14,IND,Home
CLV,2023,14,JAX,Home
